^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS4096
!dataset_title = Mutant p53 depletion effect on MDA-468.shp53 breast tumor cell line
!dataset_description = Analysis of MDA-468.shp53 cells cultured under 3D conditions in the presence of DOX.  These cells express a DOX-inducible shRNA targeting endogenous mutant p53. The p53-reduced cells have an invasive, highly disorganized appearance. Results provide insight into role of mutant p53 in breast cancer.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 22265415
!dataset_platform = GPL6244
!dataset_platform_organism = Homo sapiens
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 33297
!dataset_sample_organism = Homo sapiens
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE31812
!dataset_order = none
!dataset_update_date = Jun 07 2012
^SUBSET = GDS4096_1
!subset_dataset_id = GDS4096
!subset_description = doxycycline present
!subset_sample_id = GSM789232,GSM789234,GSM789236
!subset_type = growth protocol
^SUBSET = GDS4096_2
!subset_dataset_id = GDS4096
!subset_description = doxycycline absent
!subset_sample_id = GSM789231,GSM789233,GSM789235
!subset_type = growth protocol
^DATASET = GDS4096
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM789232 = Value for GSM789232: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep1; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789234 = Value for GSM789234: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep2; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789236 = Value for GSM789236: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep3; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789231 = Value for GSM789231: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep1; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
#GSM789233 = Value for GSM789233: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep2; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
#GSM789235 = Value for GSM789235: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep3; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
!dataset_table_begin
ID_REF	IDENTIFIER	GSM789232	GSM789234	GSM789236	GSM789231	GSM789233	GSM789235
8174047	TIMM8A	8.65586	8.85588	8.47006	8.48518	8.73709	8.39087
8174051	BTK	5.20696	5.3623	5.15384	5.19543	5.32618	5.20629
8174076	GLA	8.53134	8.75914	8.46121	8.92142	8.96228	8.84853
8174086	ARMCX6	7.31881	7.12413	7.33748	7.0525	7.18334	7.43311
8174092	ARMCX2	6.36084	6.34643	6.35437	6.31332	6.28246	6.52788
8174103	GK3P	10.9513	11.2619	11.0013	11.0413	10.6864	10.8348
8174105	NXF5	5.4382	5.77656	5.40486	5.49271	5.49885	5.57144
8174119	ZMAT1	4.35582	4.44266	4.43734	4.34099	4.37396	4.55879
8174132	chrX:101264018-101264085	3.68093	3.62419	3.67704	3.65902	3.73644	3.73089
8174134	TCEAL6	9.3247	9.76124	9.53696	9.57674	9.68936	9.76997
8174141	BEX5	5.74506	5.63393	5.80194	5.68387	5.70059	5.73254
8174149	TCP11X2	5.13175	5.24908	5.16374	5.10345	5.18133	5.21888
8174189	TMSB15A	4.36197	4.65722	4.47209	4.21665	4.52358	4.55573
8174193	chrX:101801664-101801978	7.03179	7.14821	7.34383	7.39889	6.84313	7.20124
8174195	chrX:101933634-101933741	6.45247	5.57649	5.70106	5.88228	5.47822	5.42508
8174197	chrX:102052019-102052090	3.90007	3.9555	3.8934	4.10619	4.01483	4.01915
8174199	chrX:102062820-102062873	4.93561	4.8214	4.91541	4.76977	4.94653	5.03002
8174201	BEX1	6.33882	6.26941	6.25778	6.25504	6.36225	6.48606
8174207	NXF3	5.65035	5.68843	5.67028	5.52762	5.61577	5.76186
8174226	chrX:102411048-102411139	6.43872	5.62517	5.82559	6.00564	5.99721	5.99061
8174228	TCEAL8	5.68696	5.68408	5.71457	5.70575	5.73336	5.71826
8174235	TCEAL5	6.10109	6.35369	6.03425	6.01564	6.06246	6.38095
8174239	BEX2	6.17468	6.31722	6.2784	6.10289	6.14788	6.52051
8174246	RAB40A	7.99811	7.9031	7.7509	7.97353	7.8875	7.95241
8174251	chrX:102906661-102907034	5.26946	5.62037	5.71856	5.54707	5.4229	5.6945
8174253	MORF4L2	10.0355	10.5397	10.4309	10.1614	10.2214	10.0947
8174263	GLRA4	6.8829	6.98418	6.82255	7.04261	7.0849	6.99432
8174271	RAB9B	6.30083	6.41498	6.30033	6.05224	6.26606	6.41883
8174277	chrX:103105752-103105841	4.75261	4.77918	4.98001	4.8323	4.59072	4.9684
8174279	chrX:103158955-103159640	7.45061	7.38114	7.30763	7.36553	7.49093	7.36925
8174281	chrX:103216382-103216864	4.92163	4.98322	4.87418	4.86181	4.94958	5.0147
8174283	H2BFWT	7.20576	7.10091	7.18658	7.20175	7.21303	7.5907
8174288	SLC25A53	7.1477	7.2129	7.16124	6.9754	6.93433	7.12507
8174291	ESX1	5.56901	5.64503	5.62626	5.69613	5.78813	6.00242
8174297	TEX13A	6.43105	6.39072	6.45342	6.39116	6.31256	6.46282
8174302	chrX:104920064-104920170	3.43306	3.42084	3.55447	3.57825	3.6137	3.49393
8174304	SERPINA7	4.54733	4.49945	4.58694	4.57885	4.47716	4.56605
8174311	chrX:105993235-105993317	3.74863	3.62596	3.67514	3.73357	3.67514	3.72644
8174313	MORC4	9.75599	9.41591	9.62854	9.55847	9.39646	9.27666
8174317	RIPPLY1	6.98398	7.10432	6.78556	6.9573	7.01175	7.03362
8174322	MORC4	9.40409	9.56499	9.47587	9.41376	9.03964	9.16346
8174338	MORC4	10.3965	10.3135	10.2925	10.2884	10.1455	10.3594
8174340	RBM41	8.50922	8.84271	8.81099	8.38116	8.18464	8.01562
8174351	NUP62CL	7.27541	7.35367	7.45141	7.77659	7.59562	7.60609
8174361	TSC22D3	11.5372	11.1395	11.1642	11.5339	11.4343	11.3112
8174373	chrX:107144377-107144476	3.63376	3.66114	3.71967	3.69282	3.56565	3.72355
8174375	TEX13B	7.36192	7.26683	7.05726	7.2093	7.1799	7.44854
8174379	PSMD10	11.1315	11.3799	11.4088	11.3434	11.5008	11.4438
8174389	COL4A6	6.5595	6.56683	6.5242	6.46007	6.41067	6.78581
8174442	chrX:107920182-107920287	4.11861	4.01733	4.13527	4.10865	4.20842	4.1711
8174444	IRS4	5.26609	5.47208	5.2311	5.32025	5.32776	5.52036
8174448	GUCY2F	5.94916	5.94113	6.02299	5.85619	5.95221	5.99594
8174469	KCNE5	7.72913	7.773	7.71142	7.74042	7.73004	7.98271
8174474	ACSL4	7.75779	8.02853	8.11335	9.11874	9.16319	8.97339
8174494	chrX:108987876-108987978	3.76161	3.5952	3.39015	3.40063	3.50809	3.33583
8174496	AMMECR1	9.76416	10.1114	9.90618	9.81112	9.9676	9.86478
8174507	SNORD96B	6.33225	6.20066	6.05825	6.40066	6.13261	6.03741
8174509	GNG5	11.5	11.6417	11.8668	11.5818	11.7743	11.7149
8174513	CHRDL1	5.85353	5.91192	5.81842	5.65609	5.74932	5.89443
8174527	CAPN6	6.65033	6.81704	6.69787	6.71806	6.63382	6.85718
8174543	DCX	5.73105	5.79191	5.73609	5.7438	5.70738	5.75502
8174554	chrX:110913057-110913176	6.51771	6.28616	6.39865	6.48881	6.51302	6.38343
8174556	TRPC5	5.60429	5.55089	5.56828	5.56827	5.57501	5.51803
8174568	LHFPL1	6.10048	5.71156	5.58436	5.89524	5.99124	6.23003
8174576	AMOT	9.42954	9.17258	9.16105	10.2198	10.1739	10.0713
8174592	chrX:112244249-112244356	5.48464	5.26569	5.28253	5.63998	5.61596	5.288
8174594	chrX:113187479-113187693	4.21767	4.15851	4.22419	4.21895	4.34038	4.36182
8174596	chrX:113219601-113219893	5.52094	5.73865	5.67513	5.7813	5.73497	5.84384
8174598	IL13RA2	3.99095	4.01599	4.04678	3.98601	3.92382	4.07251
8174610	LRCH2	4.58673	4.58824	4.55159	4.59761	4.53384	4.61427
8174634	chrX:114373596-114373686	3.7328	3.73106	3.73212	3.81269	3.72763	3.71082
8174636	SUMO4	11.3013	11.4466	11.4092	11.5465	11.6274	11.5155
8174642	DANT2	8.16304	8.16329	8.16312	8.11655	8.09173	8.20433
8174644	chrX:115108799-115109100	6.14088	5.91183	5.75915	6.1078	5.88278	6.02465
8174646	chrX:115532008-115532113	6.30194	5.38379	5.67683	6.02976	5.21103	5.6346
8174648	CT83	10.1273	10.1064	9.92945	10.3721	10.3318	10.257
8174654	KLHL13	5.8487	5.83193	5.78698	6.25193	5.96689	6.26723
8174664	chrX:117048209-117048308	5.48708	5.6013	5.32097	5.85472	5.13614	5.87064
8174666	chrX:117333904-117334190	5.97929	6.20764	6.07071	5.97535	6.16179	6.10877
8174668	chrX:117703370-117703478	3.46771	3.48504	3.45694	3.4554	3.54886	3.37925
8174670	KIAA1210	5.2413	5.47873	5.59874	6.37584	6.38198	6.24353
8174675	SLC25A5-AS1	7.74877	7.77517	7.85257	7.61339	7.88892	8.29056
8174677	CXorf56	7.96494	7.82495	7.77661	7.52188	7.75314	7.70777
8174684	NKRF	8.97332	9.10872	9.27815	8.99734	8.8997	8.81048
8174692	SEPT6	9.61266	9.64725	9.56742	10.3598	10.5007	10.5337
8174710	RPL39P5	11.7472	11.7533	12.0247	11.8547	12.1099	11.8331
8174715	SNORA69	4.07501	4.08266	4.01339	4.06098	4.20234	4.08266
8174717	UPF3B	9.83391	9.7334	9.68406	9.7632	9.80975	9.70358
8174731	RNF113A	7.26392	7.23301	7.17187	6.9509	7.06124	7.10056
8174737	NKAP	9.0014	9.36196	9.38963	8.77247	9.01306	8.87908
8174750	RHOXF2B	6.34642	6.38617	6.47676	6.33359	6.36377	6.36869
8174755	RHOXF1	6.75308	6.79912	6.57777	7.02944	6.71783	6.76194
8174761	NKAPP1	7.73915	7.48647	7.64445	7.75452	7.63863	7.63995
8174767	TMEM255A	6.18181	6.13081	6.0085	6.12014	6.13852	6.20736
8174779	LAMP2	10.8553	10.932	10.9497	10.9071	10.6923	10.6693
8174794	CUL4B	9.48936	9.5316	9.67563	9.51542	9.59696	9.442
8174820	C1GALT1C1	6.31243	5.82553	6.08163	6.43394	6.56946	6.15189
8174831	CT47A12	9.17068	9.30952	8.93112	8.89791	9.12654	9.39999
8174837	CT47A12	null	null	null	null	null	null
8174841	CT47A12	null	null	null	null	null	null
8174845	CT47A12	null	null	null	null	null	null
8174849	CT47A12	null	null	null	null	null	null
8174853	CT47A12	10.2068	10.1517	9.90481	10.341	9.9073	10.2909
8174862	CT47A12	null	null	null	null	null	null
8174867	CT47A12	null	null	null	null	null	null
8174872	CT47A12	null	null	null	null	null	null
8174876	CT47A12	null	null	null	null	null	null
8174882	CT47A12	7.47795	7.3752	7.40566	7.39163	7.45545	7.36397
8174887	chrX:120997766-120998049	4.4387	4.5419	4.54871	4.57155	4.59344	4.4455
8174889	chrX:122249960-122251634	6.67787	7.11538	7.0521	6.89369	7.26518	6.82424
8174891	chrX:122695946-122696055	7.62946	7.56683	7.67381	7.66474	7.87389	7.85804
8174893	THOC2	10.4291	10.5299	10.6064	10.4286	10.3418	10.1133
8174933	chrX:122990912-122991013	4.39235	4.32665	4.39954	4.42958	4.31055	4.61224
8174937	TENM1	7.49307	6.52901	6.35923	8.21095	7.27693	7.30467
8174968	DCAF12L2	7.64471	7.54141	7.55863	7.45485	7.52273	7.87896
8174970	chrX:125606474-125606719	14.0453	12.9767	13.9158	14.0227	13.9727	13.9089
8174972	DCAF12L1	6.91885	7.04389	7.00584	6.90408	6.94631	7.03486
8174975	chrX:125863022-125863087	4.35921	4.106	4.11428	4.3512	4.35244	4.21637
8174977	chrX:125864280-125864349	6.62577	6.54495	6.60458	6.54401	6.6486	6.60771
8174979	ACTRT1	5.7965	5.93831	5.66317	5.73595	5.68891	6.20498
8174983	chrX:128570507-128570624	7.5906	7.64331	7.21923	8.26396	7.92325	8.17479
8174985	SMARCA1	7.52177	7.4921	7.58552	7.80038	7.95796	7.86732
8175016	APLN	7.44015	7.55769	7.44811	7.50035	7.36937	7.66261
8175023	ZDHHC9	11.6154	11.7025	11.687	11.6568	11.489	11.5365
8175039	ELF4	8.82992	8.83305	8.96341	8.86041	9.07151	8.93314
8175052	AIFM1	10.194	10.3459	9.90296	10.3973	10.3202	10.1624
8175076	ZNF280C	8.79949	8.61907	8.97201	9.12274	8.71751	8.84746
8175096	chrX:129444046-129444152	3.68799	3.67205	3.59984	3.67626	3.77336	3.7333
8175098	GPR119	6.72308	6.74488	6.56918	7.04918	6.72308	6.80277
8175102	ENOX2	8.8338	9.56552	9.45955	8.58685	8.72665	8.74384
8175119	chrX:130268060-130268363	6.6324	6.66158	6.6269	6.68161	6.63096	6.79457
8175121	IGSF1	6.10928	6.14106	6.12778	6.03187	6.02692	6.06723
8175151	chrX:130458365-130458940	4.81728	4.99944	4.99639	4.78938	5.00512	4.91593
8175153	chrX:131072881-131072983	6.69441	6.62087	6.48828	6.87291	6.34839	6.64708
8175155	FRMD7	5.45844	5.66314	5.5925	5.63812	5.59668	5.90638
8175169	RAP2C	9.26924	9.28041	9.43178	9.12169	9.16323	9.12836
8175177	MBNL3	9.96453	9.9474	10.0097	10.0537	10.1637	10.1743
8175193	chrX:131714147-131714251	3.46953	3.6095	3.86722	3.34914	3.98324	3.78531
8175195	HS6ST2	6.91192	6.91409	7.01755	6.46096	6.51998	6.50671
8175206	USP26	4.03044	4.18913	4.09513	3.94838	4.09183	4.1527
8175209	TFDP3	5.45424	5.6444	5.64267	5.55297	5.6421	5.76474
8175215	chrX:132372604-132372844	4.42544	4.31189	4.45432	4.42609	4.37519	4.48919
8175217	GPC4	8.8594	8.49503	8.60647	8.50929	8.00477	7.71661
8175232	chrX:132665751-132665854	6.31803	6.14812	6.17599	6.20049	6.01883	6.24736
8175234	GPC3	5.88985	5.94729	5.98299	6.03055	6.05062	5.92523
8175246	chrX:133276260-133276370	4.86814	4.53323	4.56762	5.27556	4.65888	4.59633
8175248	MIR92A2	4.29899	4.20515	4.0909	4.15754	4.1122	4.25037
8175250	MIR19B2	4.03807	3.86889	4.04222	4.11014	4.09884	3.93918
8175252	MIR106A	3.82397	3.87168	3.98738	3.93837	3.78557	3.98044
8175254	chrX:133660311-133660450	6.56673	6.60922	6.45264	6.36587	6.66554	6.53401
8175256	MIR503HG	8.75232	8.71617	8.685	8.66492	8.74435	8.83425
8175261	MIR503	7.58062	7.73836	7.65442	7.55667	7.66985	7.84903
8175263	PLAC1	6.70681	7.21435	7.07625	6.10363	5.86309	5.78395
8175267	chrX:133894240-133894378	5.58847	5.86382	5.74055	5.77473	6.00239	5.7123
8175269	FAM122B	9.35918	9.17502	9.49826	9.18582	9.26563	9.24297
8175288	MOSPD1	8.30979	8.96916	8.99437	8.10926	8.58452	8.40127
8175297	chrX:134052340-134052446	3.76382	3.79665	3.84996	3.84936	3.60313	3.58121
8175299	FAM127C	10.4851	10.6516	10.8036	10.9093	10.9116	10.9876
8175302	FAM127B	10.6174	10.8473	10.9922	10.7571	10.8071	10.9141
8175308	SMIM10L2B	6.65576	6.49482	6.47329	6.85327	6.47681	6.72315
8175311	CT55	6.24039	6.025	6.02062	5.70234	5.67723	6.60569
8175315	chrX:134317161-134317234	6.35251	6.0661	5.63758	5.64411	5.35474	6.19111
8175317	LOC100287728	6.635	6.43884	6.35959	6.21234	6.62396	6.27961
8175319	ZNF75D	8.00693	8.15515	8.12625	8.02534	7.9049	7.48225
8175330	chrX:134562093-134562209	6.89589	6.61173	6.60474	6.71002	6.52406	6.90057
8175332	chrX:134807359-134808577	4.11715	4.08363	3.73696	3.8863	4.43496	4.36686
8175336	CT45A8	null	null	null	null	null	null
8175344	CT45A8	6.29422	6.19433	6.21571	6.01572	5.80305	6.23388
8175353	CT45A8	4.59419	4.58058	4.55439	4.51122	4.61983	4.49221
8175360	MMGT1	9.83265	10.0775	10.1088	9.94933	10.0066	10.0215
8175365	chrX:135179659-135180507	5.43819	5.55989	5.58226	5.50979	5.39956	5.63349
8175367	chrX:135216479-135216579	4.8594	4.94485	4.9077	4.93218	4.80691	4.97313
8175369	MAP7D3	9.4635	9.68888	9.75094	9.31971	9.54194	9.59296
8175391	chrX:135653866-135653974	7.37469	7.24251	6.99446	7.59667	7.35799	7.44386
8175393	ARHGEF6	7.97894	8.21939	8.30086	9.18484	9.63753	9.64531
8175418	chrX:135898638-135898733	4.09909	3.8619	4.04081	4.09708	4.02377	3.95775
8175420	RBMXL1	10.6821	10.8746	10.9076	11.0322	11.3641	11.16
8175432	SNORD61	6.34532	5.52867	5.63293	6.83784	6.00442	5.83179
8175434	GPR101	7.03078	7.12059	7.00194	6.96338	7.04076	7.12575
8175436	chrX:136523417-136523995	6.07334	6.51312	6.5369	6.18593	6.33556	6.49655
8175438	chrX:136723245-136723330	7.63789	7.28943	7.39821	7.45514	7.17888	7.47411
8175440	chrX:136770050-136770153	5.2224	5.04462	5.10291	5.28835	5.26406	5.11433
8175442	LINC00889	5.27258	5.40914	5.28907	5.4909	5.25364	5.51
8175444	FGF13	6.82339	7.14887	6.80436	6.7421	6.88252	6.98674
8175455	MIR504	7.93988	7.87785	7.90559	7.70632	7.61712	7.67099
8175457	MCF2	4.52848	4.46493	4.3978	4.4066	4.40304	4.43509
8175490	chrX:138784448-138784549	3.86099	3.82188	4.0969	3.83283	3.91967	3.86238
8175492	ATP11C	5.74885	5.49541	5.32675	5.78491	5.66135	5.67287
8175524	CXorf66	4.33396	4.3098	4.36293	4.5655	4.38423	4.37357
8175528	SOX3	9.49492	9.37683	9.30512	9.43145	9.34364	9.62521
8175531	CDR1	4.36771	4.53754	4.33638	4.2668	4.40603	4.4274
8175537	SPANXA2-OT1	9.56764	9.51039	9.26314	9.4832	9.57978	9.48403
8175539	LDOC1	7.01986	7.10043	6.8873	7.13799	6.97804	7.17402
8175543	SPANXA2	6.48825	6.75879	5.88608	6.70104	6.13903	6.90951
8175550	SPANXA2	5.6098	5.65804	5.618	5.60193	5.52736	5.79473
8175558	SPANXC	7.21814	7.08376	6.83322	6.9426	6.92397	7.26311
8175562	MAGEC2	5.4074	5.48243	5.40933	5.43683	5.27515	5.48267
8175568	chrX:141961747-141961845	5.35719	5.18551	5.27704	5.39205	5.16311	5.44683
8175570	chrX:142285056-142285377	5.93976	5.79373	5.93391	6.00532	5.87349	6.08901
8175572	SPANXN3	4.35365	4.45304	4.40062	4.40001	4.3503	4.54075
8175574	SLITRK4	5.76622	5.96789	5.47926	5.71671	5.52288	5.70072
8175578	chrX:142795055-142804516	5.60751	5.71404	5.51508	5.54214	5.6154	5.61279
8175583	chrX:145508975-145509089	4.22481	4.15743	4.30619	4.1352	4.05133	3.97015
8175585	ANKRD11	8.5098	8.09218	8.44918	8.24301	8.11228	7.9218
8175587	MIR509-3	5.39885	5.41883	5.41111	5.22821	5.54716	5.41312
8175589	chrX:147089618-147089735	5.43396	5.78516	5.57044	5.31327	5.55913	5.43017
8175591	chrX:147903688-147903972	5.43271	5.60685	5.5962	5.23229	5.58066	5.59382
8175593	IDS	9.75877	10.0549	10.1542	9.72482	9.81124	9.89231
8175609	LINC00893	8.11463	8.48185	8.37017	8.46285	8.337	8.2245
8175611	MAGEA9B	8.03702	8.12523	7.85363	8.04879	7.90947	8.02787
8175616	HSFX1	7.07248	7.12198	7.05131	7.0747	7.12554	7.12442
8175621	TMEM185A	9.1803	9.50946	9.28626	9.30959	9.56065	9.4423
8175629	MAGEA11	5.81347	5.95266	5.74286	6.16135	5.88393	5.95259
8175638	LOC642980	7.98111	7.99292	7.97239	7.70827	7.45604	7.59497
8175642	CXorf40B	9.84881	10.1457	9.91767	9.54253	9.6531	9.49692
8175647	CD99L2	9.01619	8.76249	8.5738	9.39144	9.14227	9.15718
8175662	chrX:150123967-150124060	3.93377	3.88333	3.78535	3.93042	4.10224	3.92675
8175664	chrX:150194789-150194876	7.65876	7.51344	7.47973	7.68947	7.43478	7.67137
8175666	GABRE	6.1209	5.98591	6.12366	6.00746	5.93231	6.07053
8175683	MIR224	4.34415	4.08492	4.15289	4.2033	4.29	4.18678
8175685	MAGEA10-MAGEA5	7.99649	8.11732	7.79317	7.75049	7.93889	7.94467
8175690	MAGEA10	7.012	7.04374	6.80677	6.83972	6.91783	7.1717
8175696	GABRA3	10.6275	10.8613	10.9003	10.5395	10.4386	10.4674
8175706	MIR105-2	5.98787	4.82074	5.14345	5.97217	4.6092	5.33503
8175708	MIR105-2	6.50555	6.04375	5.80577	6.96744	6.19001	5.93484
8175710	CSAG2	9.85365	10.3229	10.2817	10.0299	10.1545	10.1356
8175724	CSAG4	8.72574	9.04846	8.98855	8.66009	8.91193	8.84036
8175732	MAGEA2B	10.2295	10.31	10.3809	9.75854	10.1927	10.0316
8175747	MAGEA6	10.8995	10.9744	10.9531	10.5373	10.944	10.8247
8175755	CETN2	10.2246	10.4144	10.4981	10.6388	10.9006	10.8581
8175763	PNMA5	7.05316	6.86875	6.59987	6.98183	6.83479	6.9359
8175768	PNMA6A	7.65393	7.64706	7.68876	7.42128	7.39194	7.50046
8175773	chrX:152387936-152389228	6.55781	6.68524	6.62037	6.65791	6.71402	6.74368
8175775	MAGEA1	6.91353	7.14364	7.07072	6.85137	6.95364	7.13597
8175782	HAUS7	9.11148	9.27535	9.14741	8.81995	9.01837	8.86113
8175802	TREX2	8.17201	8.06236	8.11688	8.22719	8.14981	8.27114
8175808	TREX2	8.19753	8.36186	8.30436	8.23639	7.94852	8.43196
8175811	FAM58A	9.67779	9.70426	9.77046	9.37787	9.76108	9.58078
8175815	PNCK	8.20678	8.25377	8.15607	8.08111	8.2028	8.2761
8175835	BCAP31	11.2946	11.3884	11.3661	11.313	11.6877	11.483
8175844	IDH3G	11.8901	12.1451	12.2241	12.3008	12.3855	12.4972
8175860	PDZD4	7.09975	6.99808	6.94967	6.97836	6.69315	7.04548
8175871	L1CAM	6.28357	6.29696	6.28269	6.33008	6.31585	6.54279
8175900	ARHGAP4	8.39536	8.15502	7.97546	8.10724	8.17937	8.21219
8175924	NAA10	11.0649	11.188	11.4682	10.9775	11.1662	11.158
8175933	RENBP	7.19017	7.15139	7.15596	7.1664	7.13719	7.30796
8175947	HCFC1	10.89	10.5479	10.6748	11.0041	10.6751	10.7038
8175977	IRAK1	10.6899	10.4068	10.6145	10.1814	10.3647	10.1396
8175998	MECP2	10.365	10.0947	10.224	10.3156	10.3185	10.2934
8176006	TEX28	null	null	null	null	null	null
8176012	TEX28	null	null	null	null	null	null
8176018	TEX28	6.57637	6.59006	6.52161	6.59162	6.39798	6.61937
8176026	FLNA	12.2446	11.707	11.7944	12.3156	12.3473	12.1892
8176076	DNASE1L1	8.82425	8.78338	9.00482	9.10584	9.33811	9.08147
8176091	CH17-340M24.3	8.71209	8.59058	8.73201	8.75988	8.82095	8.95444
8176093	LAGE3	9.0008	8.87352	9.08424	8.82276	9.58313	9.30936
8176098	UBL4A	9.9449	9.99701	10.0192	9.86308	10.1695	10.0662
8176109	SLC10A3	9.85846	9.88832	9.78219	9.79959	10.1787	10.0879
8176117	FAM3A	10.6107	10.4556	10.5035	10.4026	10.5407	10.5274
8176133	G6PD	11.0461	11.2095	11.3547	11.18	11.5286	11.4451
8176149	CTAG1A	8.64211	8.58045	8.55005	8.43032	8.55032	8.74491
8176155	FAM223A	5.81363	5.67098	6.00026	5.47587	5.47301	5.10381
8176159	CTAG2	9.08752	9.01497	8.96278	8.81652	8.89435	9.06745
8176163	GAB3	6.29226	6.24126	6.24024	6.02134	6.16469	6.2701
8176174	MPP1	7.26849	7.01363	6.82118	8.20896	7.84058	7.56834
8176191	HMGN1	12.0305	12.2284	12.1511	12.2393	12.4985	12.4243
8176193	F8	7.63814	7.28376	7.19308	7.83078	7.30699	7.36105
8176219	CMC4	8.2619	8.11063	8.23495	8.29966	8.3815	8.22154
8176230	RAB39B	5.00956	4.96841	4.98677	4.93943	4.87941	5.04976
8176234	CLIC2	5.36827	5.05327	5.05161	5.29349	5.18748	4.73605
8176243	LOC101927830	4.62773	4.36668	4.33079	4.84498	4.314	4.36194
8176245	F8A3	11.3367	10.9288	10.9647	11.6109	11.3188	11.32
8176249	H2AFB1	7.39329	7.18652	7.21362	7.26526	7.24405	7.5167
8176253	AK098235	9.67575	9.29206	9.43277	9.9086	9.08184	9.55708
8176255	TMLHE	9.83156	10.0045	9.83834	9.99342	9.77678	9.57355
8176263	TAF9B	9.50243	9.39956	9.38694	10.5183	10.948	10.9344
8176276	ATRX	9.65356	9.46412	9.73368	9.47744	9.64046	9.37509
8176280	chrX:77092786-77092892	3.60748	3.66775	3.64032	3.65909	3.64988	3.62457
8176282	PGAM4	10.1457	10.3662	10.3378	10.7937	10.8155	10.7168
8176284	chrX:76287130-76287248	6.73202	6.54214	6.42184	6.71658	6.56545	6.79445
8176286	PLCXD1	7.84501	7.58536	7.68691	7.82178	7.92201	7.7235
8176297	SHOX	6.28686	6.3033	6.37317	6.12117	6.36878	6.52187
8176306	CSF2RA	8.93379	9.14059	8.81886	9.03217	8.73941	8.77348
8176323	IL3RA	5.11021	5.55114	5.13854	5.36136	4.94114	5.20548
8176336	ASMTL-AS1	7.58495	7.62973	7.54652	7.4897	7.57557	7.57225
8176342	AKAP17A	7.77494	7.64053	7.74808	7.60557	7.67769	7.6989
8176360	CD99	10.1181	10.2232	10.217	10.4137	10.3753	10.4416
8176373	chrY:2652791-2652894	5.04217	5.09845	5.03185	5.19633	5.13111	5.31994
8176375	RPS4Y1	5.7994	5.99245	5.79794	5.84456	5.97989	5.81515
8176384	ZFY	5.53119	5.5276	5.57888	5.4403	5.53672	5.70286
8176395	chrY:3005050-3005141	11.1377	10.5052	11.431	10.3405	10.9282	10.6612
8176397	TGIF2LY	4.46552	4.51246	4.41986	4.55835	4.44958	4.59191
8176400	PCDH11Y	5.22821	5.27335	5.18428	5.29439	5.16296	5.09876
8176415	chrY:4887117-4887307	3.93713	4.10867	4.25811	4.10221	4.21999	4.14285
8176419	TSPY10	12.118	12.0424	11.8816	11.993	11.9713	12.0562
8176427	chrY:6206809-6206934	null	null	null	null	null	null
8176429	TTTY1B	null	null	null	null	null	null
8176435	TTTY7B	null	null	null	null	null	null
8176442	TBL1Y	6.67131	6.66684	6.78321	6.64972	6.44805	6.65973
8176460	PRKY	7.55484	7.49478	7.51818	7.55868	7.46114	7.61733
8176469	chrY:7209572-7209681	3.91116	3.82521	3.77501	3.95885	3.87556	3.96606
8176471	TTTY12	4.90286	4.99224	4.72224	4.93151	4.72701	5.19209
8176476	chrY:8234649-8234720	3.69664	3.71274	3.83737	3.76055	3.7769	4.04712
8176478	chrY:8239628-8239701	3.6244	3.53202	3.43071	3.35794	3.5054	3.65946
8176480	chrY:8240214-8240281	3.67657	3.56391	3.63162	3.73521	3.73941	3.61035
8176482	chrY:8780007-8780139	5.77319	5.59504	6.54548	5.41999	5.42711	5.94459
8176484	TSPY10	6.62472	7.34693	7.31338	6.79887	6.47014	6.45527
8176494	TSPY10	4.7017	5.01186	4.96632	4.7606	4.83112	4.99782
8176508	TSPY10	null	null	null	null	null	null
8176517	TSPY10	null	null	null	null	null	null
8176524	TSPY10	null	null	null	null	null	null
